Probe,GeneID,Symbol,Distance,Sides,Raw.p,Pe
cg15896117,ENSG00000247400,DNAJC3-AS1,642176,R9,1.9539319607732e-4,0.0817918208179182
cg17937722,ENSG00000145494,NDUFS6,93521,L7,1.9539319607732e-4,0.027797220277972202
cg23968286,ENSG00000176681,LRRC37A,420520,L9,1.9539319607732e-4,0.0032996700329967
cg22416376,ENSG00000253944,RP11-156K13.1,263581,R7,1.9545583357664698e-4,0.023697630236976304
cg21706771,ENSG00000253174,RP11-360L9.7,470528,L5,1.955091328408795e-4,0.015798420157984203
cg01766957,ENSG00000202537,U8,124518,R2,1.958025617743184e-4,0.0059994000599940004
cg00101457,ENSG00000148426,PROSER2,618688,R7,1.9619877949659205e-4,0.020197980201979802
cg03008851,ENSG00000092108,SCFD1,886607,R10,1.9619877949659205e-4,0.04999500049995
cg06427176,ENSG00000176783,RUFY1,123292,R6,1.9619877949659205e-4,0.0494950504949505
cg12528397,ENSG00000241472,PTPRG-AS1,578664,L8,1.9619877949659205e-4,0.1568843115688431
cg13104257,ENSG00000157870,FAM213B,547665,L10,1.9619877949659205e-4,0.15778422157784222
cg16709294,ENSG00000081177,EXD2,524829,L10,1.9619877949659205e-4,0.23767623237676233
cg24299913,ENSG00000105409,ATP1A3,62416,R4,1.9619877949659205e-4,0.017298270172982702
cg05859264,ENSG00000204140,CLPSL1,336239,L7,0.00019661272374070296,0.07239276072392761
cg10923855,ENSG00000258360,NF1P12,3870334,R9,1.9664989267696235e-4,0.12758724127587243
cg07963046,ENSG00000234937,RP11-101O6.2,50264,R2,1.9674742654126627e-4,0.04279572042795721
cg03019000,ENSG00000214686,IQCF6,108224,R5,1.9699294100707952e-4,0.0178982101789821
cg00235126,ENSG00000022277,RTFDC1,125920,R6,1.9700746556068963e-4,0.016298370162983702
cg11994390,ENSG00000006625,GGCT,248445,R8,1.9700746556068963e-4,0.11938806119388061
cg22138393,ENSG00000156467,UQCRB,92407,L5,1.9700746556068963e-4,0.045295470452954706
cg22514229,ENSG00000223745,CCDC18-AS1,306472,L9,1.9700746556068963e-4,0.1014898510148985
cg09580822,ENSG00000280953,LINC01163,718012,L4,1.9716727592136352e-4,0.020497950204979503
cg13402298,ENSG00000231630,RP11-740P5.3,119118,L1,1.9727560513787667e-4,0.007899210078992101
cg20657864,ENSG00000244998,CTD-3064M3.4,151778,R8,1.9750997799732585e-4,0.04689531046895311
cg01757116,ENSG00000277386,RP11-141M1.4,207163,R4,1.9755354332864642e-4,0.1331866813318668
cg01469715,ENSG00000169180,XPO6,208582,R2,1.9781926526476673e-4,0.12408759124087591
cg06635849,ENSG00000260686,CTB-36H16.2,412961,R5,1.9781926526476673e-4,0.19458054194580543
cg22174681,ENSG00000178821,TMEM52,163217,L5,1.9781926526476673e-4,0.09379062093790622
cg22330021,ENSG00000168067,MAP4K2,180107,R7,1.9781926526476673e-4,0.0542945705429457
cg13130398,ENSG00000252552,RNU6-307P,121263,R5,1.9789834860396287e-4,0.0037996200379962005
cg07514107,ENSG00000214178,PPIAP23,938484,L5,1.980317234579232e-4,0.0016998300169983002
cg13641713,ENSG00000165643,SOHLH1,431794,L9,1.9859831799411284e-4,0.11388861113888611
cg22918741,ENSG00000223657,KRT8P51,300459,R5,1.9863325421124776e-4,0.073992600739926
cg08472222,ENSG00000204310,AGPAT1,792,R3,1.9863418963897563e-4,0.0402959704029597
cg23833543,ENSG00000272172,RP13-582O9.7,103283,R7,1.9863418963897563e-4,0.14208579142085792
cg26205890,ENSG00000132471,WBP2,103250,L10,1.9863418963897563e-4,0.0382961703829617
cg21900069,ENSG00000144810,COL8A1,0,R1,1.994522497485629e-4,0.0435956404359564
cg25684151,ENSG00000180938,ZNF572,596920,L10,1.994522497485629e-4,0.06179382061793821
cg03323953,ENSG00000143228,NUF2,1219746,L9,2.002734566939648e-4,0.17198280171982802
cg04478605,ENSG00000184640,SEPT9,57443,L8,2.002734566939648e-4,0.04509549045095491
cg05297677,ENSG00000067057,PFKP,748672,R7,2.002734566939648e-4,0.19708029197080293
cg06780216,ENSG00000261663,RP11-304L19.11,82577,L5,2.002734566939648e-4,0.1807819218078192
cg15899738,ENSG00000106009,BRAT1,438217,L8,2.002734566939648e-4,0.06989301069893011
cg18239417,ENSG00000273344,PAXIP1-AS1,110193,R5,2.002734566939648e-4,0.10008999100089991
cg20652822,ENSG00000055483,USP36,281986,R7,2.002734566939648e-4,0.05449455054494551
cg23201695,ENSG00000253982,CTD-2336O2.1,437195,R5,2.0109762296227708e-4,0.06229377062293771
cg08692104,ENSG00000130165,ELOF1,176437,L10,2.0109782161090484e-4,0.021397860213978603
cg13904520,ENSG00000213080,RP11-312J18.5,81714,R5,2.0109782161090484e-4,0.09219078092190781
cg18128298,ENSG00000092140,G2E3,318642,R10,2.0109782161090484e-4,0.05829417058294171
cg24834436,ENSG00000162390,ACOT11,66796,R4,2.0109782161090484e-4,0.0603939606039396
cg10264003,ENSG00000254659,RP11-262A12.1,504392,L7,2.0113639744658794e-4,0.0306969303069693
cg12449813,ENSG00000259504,RP11-352D13.5,265946,L10,2.0124340921680374e-4,0.031996800319968
cg15331705,ENSG00000253926,RP11-26E5.1,1248183,R8,2.0165854724397194e-4,7.999200079992001e-4
cg06242102,ENSG00000231515,AC006003.3,27861,L1,2.0176712676838005e-4,0.0221977802219778
cg02661728,ENSG00000136261,BZW2,272178,L9,2.0192535567048814e-4,0.11508849115088492
cg22174681,ENSG00000169885,CALML6,165194,L6,2.0192535567048814e-4,0.0173982601739826
cg06954677,ENSG00000253354,CTA-392C11.2,353837,R6,2.0218571918999886e-4,0.0198980101989801
cg17408935,ENSG00000275029,HMGB1P24,338637,L5,2.0257553779965388e-4,0.09759024097590241
cg11180129,ENSG00000258510,RP11-493G17.4,321307,L10,2.0261596642816084e-4,0.0093990600939906
cg06329225,ENSG00000096384,HSP90AB1,22843,L3,2.027560700792996e-4,0.18768123187681232
cg06697471,ENSG00000176171,BNIP3,191791,R5,2.027560700792996e-4,0.06829317068293171
cg09136052,ENSG00000127922,SEM1,564428,R10,2.027560700792996e-4,0.08099190080991901
cg22575043,ENSG00000164880,INTS1,120948,L8,2.027560700792996e-4,0.024297570242975703
cg27159583,ENSG00000199806,RNA5SP491,65576,L1,2.0308391319284419e-4,0.0017998200179982
cg01062470,ENSG00000229207,SERPINH1P1,2020,R2,2.033354206063692e-4,0.0051994800519948
cg06233186,ENSG00000257594,GALNT4,442970,R10,2.035731125040993e-4,0.0316968303169683
cg01427471,ENSG00000254481,PTP4A2P2,294192,L11,2.0358274871147235e-4,0.031296870312968704
cg08910550,ENSG00000273344,PAXIP1-AS1,253096,R6,2.035899760794996e-4,0.10018998100189981
cg27004182,ENSG00000167904,TMEM68,141046,L6,2.035899760794996e-4,0.196980301969803
cg06489289,ENSG00000261742,LINC00922,516371,L5,2.0365217180417236e-4,0.1250874912508749
cg16292586,ENSG00000214286,PDCL3P3,949078,R10,2.0366729774953912e-4,0.0064993500649935
cg24823764,ENSG00000244998,CTD-3064M3.4,719013,L10,2.041682860945983e-4,0.04689531046895311
cg16576300,ENSG00000244006,RN7SL799P,706012,L9,2.041758994952439e-4,0.046795320467953205
cg03352168,ENSG00000130703,OSBPL2,328762,R9,2.0442708494892184e-4,0.066993300669933
cg04492769,ENSG00000105993,DNAJB6,104166,L4,2.0442708494892184e-4,0.054094590540945904
cg15754901,ENSG00000263220,RP11-420A6.2,128025,L8,2.046654769822096e-4,0.062193780621937804
cg04780726,ENSG00000133983,COX16,92588,R4,2.0526740800117e-4,0.20367963203679632
cg14072016,ENSG00000015171,ZMYND11,84074,L5,2.0526740800117e-4,0.0812918708129187
cg16088380,ENSG00000198824,CHAMP1,332931,R8,2.0526740800117e-4,0.074992500749925
cg09071834,ENSG00000232835,AC107057.1,1413788,R7,2.052842689683438e-4,0.22347765223477653
cg02958515,ENSG00000166073,GPR176,440936,R10,2.0611095658571506e-4,0.0918908109189081
cg13754948,ENSG00000105982,RNF32,753633,R9,2.0611095658571506e-4,0.0560943905609439
cg01568736,ENSG00000267134,LINC01924,329593,R9,2.063047228432685e-4,0.05469453054694531
cg09148630,ENSG00000235488,JARID2-AS1,755880,R8,2.0645976550678216e-4,0.0057994200579942
cg03421104,ENSG00000226944,RP1-120G22.11,471051,R7,2.0652967569242782e-4,0.07069293070692931
cg18476517,ENSG00000104320,NBN,211645,L3,2.0695774208799323e-4,0.035896410358964105
cg20929387,ENSG00000109519,GRPEL1,704585,L4,2.0695774208799323e-4,0.0390960903909609
cg22177308,ENSG00000120063,GNA13,571740,L6,2.0695774208799323e-4,0.020997900209979003
cg04231905,ENSG00000258895,CTD-2643K12.1,263386,L4,2.069603775776082e-4,0.0040995900409959
cg18333041,ENSG00000251058,RP11-68L1.1,260974,R4,2.070101092500896e-4,0.0051994800519948
cg02095895,ENSG00000258708,SLC25A21-AS1,315034,R3,2.078077759295041e-4,0.2460753924607539
cg02552189,ENSG00000135900,MRPL44,930836,R10,2.078077759295041e-4,0.017198280171982803
cg06805940,ENSG00000221886,ZBED8,235561,L4,2.078077759295041e-4,0.2024797520247975
cg07826431,ENSG00000105983,LMBR1,279430,R8,2.078077759295041e-4,0.09709029097090291
cg20414015,ENSG00000178458,H3F3AP6,287404,L3,2.078077759295041e-4,0.14008599140085992
cg21787848,ENSG00000243129,RP11-377D9.1,288939,L4,2.079345974520362e-4,0.08509149085091491
cg10085203,ENSG00000202151,RNY4P28,437195,R5,2.0837487968691125e-4,0.006399360063993601
cg01963618,ENSG00000271727,RP11-532F6.4,351367,L6,2.084163679536441e-4,0.17768223177682232
cg02282041,ENSG00000260228,RP11-483P21.2,915014,R7,2.086590190593849e-4,0.13688631136886312
cg06204755,ENSG00000133195,SLC39A11,157655,R3,2.0866106956790722e-4,0.197980201979802
cg09756855,ENSG00000153094,BCL2L11,383597,R4,2.0866106956790722e-4,0.048095190480951906
cg17873645,ENSG00000173548,SNX33,70861,R8,2.0866106956790722e-4,0.282971702829717
cg18587484,ENSG00000219470,RP3-337H4.6,57122,R7,2.0866106956790722e-4,0.0382961703829617
cg23462788,ENSG00000168026,TTC21A,207702,R5,2.0866106956790722e-4,0.10588941105889411
cg08019384,ENSG00000136297,MMD2,1025180,R9,2.0876581021001697e-4,0.10368963103689631
cg09282201,ENSG00000231630,RP11-740P5.3,423598,L6,2.0907065267852053e-4,0.0081991800819918
cg06348826,ENSG00000231630,RP11-740P5.3,262488,L3,2.0914505534206819e-4,0.0081991800819918
cg14036128,ENSG00000254648,RP11-713P17.4,389016,L12,2.092993658049709e-4,0.0897910208979102
cg13638229,ENSG00000108010,GLRX3,237581,R5,2.095176344971219e-4,0.0811918808119188
cg24419108,ENSG00000105983,LMBR1,490251,R10,2.095176344971219e-4,0.09719028097190281
cg27044861,ENSG00000175470,PPP2R2D,1098156,R6,2.095176344971219e-4,0.0173982601739826
cg02054964,ENSG00000105993,DNAJB6,433638,L9,2.1037727574815945e-4,0.0547945205479452
cg04111078,ENSG00000130396,AFDN,105346,R5,2.1037748224742454e-4,0.12618738126187382
cg09143605,ENSG00000227347,HNRNPKP2,226291,L4,2.1037748224742454e-4,0.028997100289971003
cg22304522,ENSG00000132294,EFR3A,1002295,R6,2.1037748224742454e-4,0.0842915708429157
cg23975973,ENSG00000127922,SEM1,564380,R10,2.1037748224742454e-4,0.08139186081391861
cg26607528,ENSG00000169599,NFU1,3543,L1,2.1037748224742454e-4,0.0756924307569243
cg25362585,ENSG00000231630,RP11-740P5.3,588868,L7,2.1054217126319788e-4,0.0082991700829917
cg13905238,ENSG00000237167,AC128709.2,30001,R3,2.105749864722629e-4,0.0735926407359264
cg11265488,ENSG00000253363,RP11-962G15.1,481293,R9,2.1085482159148857e-4,0.04329567043295671
cg15727188,ENSG00000231630,RP11-740P5.3,408304,L6,2.11099389993478e-4,0.008399160083991601
cg11994390,ENSG00000281404,LINC01176,142709,R5,2.112406243855478e-4,0.0168983101689831
cg12528397,ENSG00000163634,THOC7,885873,R10,2.112406243855478e-4,0.0402959704029597
cg25706683,ENSG00000278569,Metazoa_SRP,100623,L2,2.1178765618526784e-4,0.010698930106989302
cg03655692,ENSG00000177570,SAMD12,565200,R4,2.1210707251477937e-4,0.136986301369863
cg07480608,ENSG00000206561,COLQ,139145,R8,2.1210707251477937e-4,0.014798520147985201
cg22795123,ENSG00000146918,NCAPG2,491030,R6,2.1210707251477937e-4,0.1136886311368863
cg01726295,ENSG00000223657,KRT8P51,684076,R7,2.1276836571201715e-4,0.0755924407559244
cg09705784,ENSG00000087157,PGS1,144035,L6,2.1297683827506067e-4,0.0207979202079792
cg14557064,ENSG00000188002,RP11-43F13.1,118719,L4,2.1297683827506067e-4,0.1473852614738526
cg17749454,ENSG00000125447,GGA3,130758,R10,2.1297683827506067e-4,0.024397560243975602
cg27130075,ENSG00000213995,NAXD,332480,R8,2.1297683827506067e-4,0.10628937106289371
cg11666040,ENSG00000273980,RP13-49I15.6,58192,R5,2.1302445944205135e-4,0.0720927907209279
cg16794961,ENSG00000276733,MIR7158,232760,R3,2.131464984743289e-4,0.004899510048995101
cg18735451,ENSG00000228421,AC005013.5,91410,R3,2.132706360638457e-4,0.054394560543945605
cg00735595,ENSG00000199667,Y_RNA,279135,L6,2.1333900277654928e-4,0.0036996300369963003
cg23828876,ENSG00000163958,ZDHHC19,63397,L6,2.133660615090566e-4,0.2616738326167383
cg20711030,ENSG00000243433,RP11-148K1.10,170783,L10,2.136790929771707e-4,0.014098590140985901
cg09290655,ENSG00000271727,RP11-532F6.4,490603,R8,2.1370755965919306e-4,0.17838216178382163
cg21830221,ENSG00000230881,RP11-486B10.3,332744,L2,2.1377360983897015e-4,0.0958904109589041
cg14462017,ENSG00000267573,KRT8P5,1046930,R5,2.13832213159238e-4,0.09599040095990401
cg02415125,ENSG00000105325,FZR1,31670,R4,2.1384993334308604e-4,0.05399460053994601
cg08822417,ENSG00000107937,GTPBP4,607180,L9,2.1384993334308604e-4,0.1568843115688431
cg17720013,ENSG00000176182,MYPOP,138848,L7,2.1384993334308604e-4,0.05269473052694731
cg01030757,ENSG00000260469,C15orf59-AS1,178328,R4,2.139894536036235e-4,0.025997400259974
cg16123848,ENSG00000238117,AP004372.1,1086097,L7,2.1461397821387484e-4,0.14758524147585242
cg10173620,ENSG00000279708,CTD-2335A18.2,243166,R10,2.1462380044330332e-4,0.016698330166983303
cg00018850,ENSG00000165861,ZFYVE1,369236,R7,2.1472636943240355e-4,0.13938606139386062
cg07005020,ENSG00000242802,AP5Z1,507819,R3,2.1472636943240355e-4,0.025897410258974102
cg07613047,ENSG00000115947,ORC4,329444,R6,2.1472636943240355e-4,0.1521847815218478
cg18498871,ENSG00000165929,TC2N,451853,L9,2.1472636943240355e-4,0.10588941105889411
cg19860515,ENSG00000125629,INSIG2,379498,L2,2.1472636943240355e-4,0.012698730126987301
cg23452220,ENSG00000263327,TAPT1-AS1,524533,L5,2.1472636943240355e-4,0.1962803719628037
cg23502639,ENSG00000072849,DERL2,12751,L2,2.1472636943240355e-4,0.006199380061993801
cg23728085,ENSG00000222355,RNU2-29P,515644,L6,2.149400492364122e-4,0.0014998500149985001
cg02107842,ENSG00000249721,RP11-83M16.4,732866,R10,2.1522182366178331e-4,0.09009099090090991
cg20074526,ENSG00000238031,AC090505.1,201320,L1,2.1547721369731974e-4,4.999500049995e-4
cg05120309,ENSG00000258560,CTD-2376I20.1,33644,R1,2.1599865389527515e-4,0.0013998600139986002
cg05970721,ENSG00000260790,RP11-21M24.2,537123,L9,2.1612614879775686e-4,0.0012998700129987
cg04553632,ENSG00000171811,CFAP46,172853,L6,2.1631645146390552e-4,0.13408659134086592
cg10264003,ENSG00000271584,RP11-89C3.4,763690,R8,2.1632380489760281e-4,0.2338766123387661
cg25758828,ENSG00000125618,PAX8,0,R3,2.164891000749992e-4,0.0022997700229977
cg00377953,ENSG00000130589,HELZ2,87906,R8,2.164893117139646e-4,0.029397060293970604
cg00724015,ENSG00000186132,C2orf76,914713,R9,2.164893117139646e-4,0.10128987101289871
cg01175610,ENSG00000111261,MANSC1,254742,R8,2.164893117139646e-4,0.1401859814018598
cg09583041,ENSG00000128915,ICE2,466002,R9,2.164893117139646e-4,0.2136786321367863
cg09584978,ENSG00000100083,GGA1,183844,R7,2.164893117139646e-4,0.0347965203479652
cg13237068,ENSG00000102699,PARP4,398432,L9,2.164893117139646e-4,0.2074792520747925
cg05859264,ENSG00000189325,C6orf222,185840,R6,2.1674916729623247e-4,0.0065993400659934
cg25724842,ENSG00000227913,KRT8P44,583803,L4,2.1689988182821911e-4,0.019998000199980003
cg00781047,ENSG00000201467,SNORA16,590551,L7,2.1693059533083834e-4,3.9996000399960006e-4
cg05753693,ENSG00000201815,RNU6-526P,964224,L9,2.1693059533083834e-4,0.027097290270972903
cg06620390,ENSG00000201815,RNU6-526P,964237,L9,2.1693059533083834e-4,0.027097290270972903
cg15587571,ENSG00000225570,AC013733.4,705780,R9,2.1693059533083834e-4,0.0021997800219978004
cg17208278,ENSG00000229776,C4B-AS1,131195,L8,2.1693059533083834e-4,9.99900009999e-4
cg18055557,ENSG00000229776,C4B-AS1,69322,L4,2.1693059533083834e-4,9.99900009999e-4
cg11802013,ENSG00000261347,AP000439.5,184701,L2,2.1735219330957657e-4,0.0038996100389961006
cg03315940,ENSG00000096654,ZNF184,128269,L6,2.1737584151846384e-4,0.0448955104489551
cg12071044,ENSG00000105993,DNAJB6,326988,L9,2.1737584151846384e-4,0.05499450054994501
cg13105327,ENSG00000109332,UBE2D3,555965,L10,2.1737584151846384e-4,0.014998500149985002
cg06637812,ENSG00000231507,LINC01353,35503,L4,2.1820438467910611e-4,0.005699430056994301
cg21004899,ENSG00000106069,CHN2,709760,R9,2.182657595689666e-4,0.10128987101289871
cg25714865,ENSG00000122512,PMS2,364746,R8,2.182657595689666e-4,0.0392960703929607
cg22907892,ENSG00000100749,VRK1,275666,L6,2.1871177940135188e-4,0.10328967103289671
cg02153286,ENSG00000112685,EXOC2,48203,R1,2.191590777647823e-4,0.17448255174482552
cg07412186,ENSG00000007944,MYLIP,570896,L8,2.191590777647823e-4,0.08089191080891911
cg10874953,ENSG00000143727,ACP1,243808,L9,2.191590777647823e-4,0.10478952104789521
cg13403003,ENSG00000125877,ITPA,188239,L4,2.191590777647823e-4,0.0458954104589541
cg13585675,ENSG00000164715,LMTK2,411079,L9,2.191590777647823e-4,0.11838816118388161
cg19825277,ENSG00000162409,PRKAA2,313301,R6,2.191590777647823e-4,0.17648235176482352
cg21201357,ENSG00000107371,EXOSC3,20197,R2,2.191590777647823e-4,0.061693830616938304
cg27012908,ENSG00000140743,CDR2,12101,R2,2.191590777647823e-4,0.07639236076392361
cg13787610,ENSG00000279295,RP11-683O4.1,1059276,R6,2.1942357845264752e-4,9.999000099990002e-5
cg10657965,ENSG00000128563,PRKRIP1,119025,R8,2.2005580804267393e-4,0.012798720127987202
cg13428086,ENSG00000009724,MASP2,343362,R6,2.2005580804267393e-4,0.1511848815118488
cg14115325,ENSG00000188916,FAM196A,548985,R6,2.2005580804267393e-4,0.1877812218778122
cg25761955,ENSG00000101194,SLC17A9,78184,L4,2.2005580804267393e-4,0.06479352064793521
cg01712948,ENSG00000239855,IGKV1-6,100011,R7,2.2044397153427433e-4,0.17618238176182383
cg20053845,ENSG00000233122,CTAGE7P,1410877,L8,2.205050264463635e-4,0.041195880411958805
cg25582189,ENSG00000251532,CTD-2245E15.3,0,R2,2.2052515404942982e-4,0.12638736126387362
cg08692104,ENSG00000267646,CTC-499B15.7,60408,R3,2.208676194826946e-4,0.014998500149985002
cg14832378,ENSG00000196860,TOMM20L,163519,L8,2.2095488547790607e-4,0.1267873212678732
cg03985452,ENSG00000234171,RNASEH1-AS1,226706,L8,2.209559623769589e-4,0.019198080191980802
cg05046589,ENSG00000095787,WAC,58492,L4,2.209559623769589e-4,0.036396360363963605
cg06752698,ENSG00000241685,ARPC1A,588793,R10,2.209559623769589e-4,0.06679332066793321
cg13172153,ENSG00000134369,NAV1,200264,R9,2.209559623769589e-4,0.04329567043295671
cg24198004,ENSG00000184220,CMSS1,172615,R3,2.209559623769589e-4,0.13258674132586742
cg25582189,ENSG00000271119,CTD-2012J19.3,45764,R4,2.209559623769589e-4,0.023497650234976502
cg26484426,ENSG00000176171,BNIP3,1183837,R7,2.209559623769589e-4,0.07069293070692931
cg23165500,ENSG00000251183,LINC01861,317891,R3,2.2135256286724472e-4,5.999400059994001e-4
cg19024599,ENSG00000228551,SNRPGP9,18627,L1,2.214902884671312e-4,0.0170982901709829
cg27317356,ENSG00000212332,RNU6-780P,887805,R10,2.2167806650497872e-4,0.0143985601439856
cg03468967,ENSG00000144566,RAB5A,314587,R4,2.2185955277961015e-4,0.024797520247975203
cg04479876,ENSG00000164327,RICTOR,458283,R9,2.2185955277961015e-4,0.054894510548945105
cg13665300,ENSG00000113649,TCERG1,725078,L10,2.2185955277961015e-4,0.027197280271972803
cg21134090,ENSG00000185522,LMNTD2,98898,R8,2.2185955277961015e-4,0.21347865213478653
cg08820016,ENSG00000179420,OR6W1P,205256,R10,2.219555346938453e-4,0.0268973102689731
cg12627202,ENSG00000253219,KRT18P41,470975,R6,2.2205876430852624e-4,0.0402959704029597
cg21281463,ENSG00000268499,CTB-102L5.8,266714,R5,2.2257938914523875e-4,0.025897410258974102
cg01107240,ENSG00000103035,PSMD7,276490,R7,2.2276659130035834e-4,0.17488251174882513
cg13873632,ENSG00000151552,QDPR,607908,R7,2.2276659130035834e-4,0.1708829117088291
cg14670938,ENSG00000171421,MRPL36,125744,L8,2.2276659130035834e-4,0.068993100689931
cg19142043,ENSG00000187118,CMC1,1358208,L10,2.2276659130035834e-4,0.1227877212278772
cg19860515,ENSG00000186132,C2orf76,811727,R9,2.2276659130035834e-4,0.101989801019898
cg19904347,ENSG00000104983,CCDC61,57688,R2,2.2276659130035834e-4,0.035396460353964605
cg23600944,ENSG00000238777,RNU7-141P,123119,R1,2.2287367218204224e-4,0.042695730426957304
cg16404784,ENSG00000259087,RP11-356O9.2,51304,L3,2.2333816332202667e-4,0.11858814118588142
cg07516148,ENSG00000233682,RP11-13P5.2,123629,R5,2.236749135021022e-4,0.11438856114388561
cg20141578,ENSG00000198134,RP11-267J23.4,38833,R2,2.2367687237365022e-4,0.05369463053694631
cg01643997,ENSG00000253716,MINCR,148313,R6,2.2367709002679188e-4,0.1312868713128687
cg03955537,ENSG00000175711,B3GNTL1,93641,R2,2.2367709002679188e-4,0.026097390260973904
cg13985135,ENSG00000203761,MSTO2P,73791,R4,2.2367709002679188e-4,0.037896210378962104
cg18721397,ENSG00000113387,SUB1,0,R1,2.2367709002679188e-4,0.0887911208879112
cg16765600,ENSG00000264311,CCDC58P1,34702,R4,2.236775048669864e-4,0.007899210078992101
